id,prompt_tokens,completion_tokens,total_tokens
91e8bbd40284f4df63ca5b008586b19bb46f814222e56c8438bd79d00095227c,977,204,1181
bd3a196dafe6a22610399fb254fa19a1684c68c01fd0eaba830ea0053a24fb12,1171,205,1376
b092a0e25368036128ac38022a739957fda563bfbdc240723c7d90bdad7db18c,1123,204,1327
db9105e74bbdeac68380a1dc1f524c466850c16f7276e6d8fbf126399e198f99,1089,211,1300
1c0cd04dea27a252f1a7c8d82ed2d934f0175647774869f27835afe8dcf1250d,1012,211,1223
b38d97e78344a8c73abe69010fc44486e99d437e44986a42850a9320a309721c,1492,214,1706
77d36d52da668084aba84b921fe4bbce5483124efd4d20c88447c3744ad372a6,1147,364,1511
ba860737eeca28f90cfe6068fb063ec81e38ec148fc5efad1be0c5cf83f0fbb6,920,202,1122
cbc4457f928becce271f36df31d8c02b94e5f669eff8f187d760f95c9c8d1b74,1461,209,1670
5d6e1111f8395e3d08753d6ab512995d52eab81267b325bbf4bba3a6e4e71783,1113,211,1324
31c9e708f5def74a4ff8bca599531a72102c281abf4bb44e06aadf968ead0070,1181,208,1389
22efa41ff91ac6a507c1ec064b6f2d5fdc5d6ada4ef52159f3bc1c1a4b8f5d53,1388,204,1592
53a8512316b7803b9f578be072056eb1527fa6f39cc007b4d0bfc7ed7d9990ac,1253,217,1470
a7d94898d20ec0f0880ba45070b52822f7da17fb1e5e746d56969edd59ebc19b,1478,449,1927
070444b9fd970874f02189438c3b7c7528a02dd7270d8e9405d1255129993a1c,1059,213,1272
9b5fc957e0751c118caf54fa36a94cfa6e63d4c393646d41c46ea748934c59a1,1367,221,1588
a471cb5e6b62c9b3678825dc29ecc373cec3aa8c85b06513bcb4946840ba2b20,1208,280,1488
54f1b24d28a76eac00463c5971aef53dab35cfd73d6b20212e411c5d836b6c99,1123,206,1329
0fd52cdec33dc07210638d51eb86d160e92ed85f3e40b1535c7bc1562093dfdb,1100,203,1303
8fadef24e46f5ad2b17fff8a98386f825a5f0c2d152bc5eab4056a79db998a12,1039,212,1251
