id,prompt_tokens,completion_tokens,total_tokens
d1509e4cf3b8b3c7c5563c3fea3e39b7a43f7476f538e67d38562682b4050917,904,202,1106
435311a59570a812526f1946b55a2bf5daf63461d7ff594254e1794b9450f439,956,215,1171
04e790fb812fb8e3b1d573cb624c1c0e158c56227aba67f9a2ed50bea78335da,1069,206,1275
f572dd5043dba8d1b97047adfc14d8037aff631911068ec7b85c9b60d5a9daca,1010,213,1223
96c02178106d7ff7b3497cdc148ac0611abc237b530f8ecf09a3a12d1f7a2801,1124,205,1329
1f669dc5f6adcc4e6f9c4812c7dc40747f1fd3295efa60700ac34b96d99d8562,885,202,1087
16bef5556e1beae88838103a9e08c18e5d53d3894259c7b746bdfcb12f71bf8c,1087,212,1299
774ef2ad000d0084453e791f4d26b261a9c29145a1da6937af32cfe18b868736,1035,366,1401
f643ca2d3216a2a5e5823aa0a9e4406869ccacd77780a5a8c5bbeccba47d5d76,2317,498,2815
3e219ebe58f4497aafadf288e300de1252a8acf937a90feeaa0791fe46c10b66,1073,213,1286
950807d50292da276ea00b045aa008fc03c13f1f8320561d93609bfc3869863e,1292,295,1587
ad5fcf6d23f918a0036b01d06eae7b169e2764ffdddfc9e2053fe4984f528d05,1155,307,1462
acf3b78a53c161eb8b8ba177644e8344de62f16ccdd038e6953e703c6f2269f1,1124,205,1329
6905fb0dbaf9c2412a50f3fad6ebc684f498b5fe25d28a762a7fe2cbd3d602bd,1291,344,1635
9507b1fd38510b1933f2cb464472031177fedaae7bafbfe2a7507b2272f9ceb9,1292,313,1605
1d42d3b44497250f50d332e43f166297a16491e10401250f6c00320bba4bdba6,930,211,1141
b9eb633ef7fa8aaf99aa73a603208d0a91a2957b95aea20dad62f7c2195f2353,1434,407,1841
5fd00a147daa2b55138b305bb8ac247849e8766607d432fa864631628f742196,1074,283,1357
60723a177f63fcaa225b200741840e044430154860f33c8419fc403493a846eb,972,215,1187
4cad5593f63ccbd7930ae9f1c3e7c6bbf0cbc7fb09e47c436d54d2b6a3b66ba5,1086,312,1398
d806232362d2c16e4bcd8b79242acf2abdf1cb38512a0bdd437f8b2ed9ca042c,960,219,1179
060954c3c4e49f3dc23cd354ab945d2da12625c88ebae29c767e975e2830a452,1032,201,1233
