id,prompt_tokens,completion_tokens,total_tokens
6a2f487ceb8b9c90043b17ccd7d1426acb6c6a73531823127f950eda6d8dab24,1522,222,1744
426bd125901588e923add0d6508e32bdffe9d53b019acd7357e21a3d08d6947e,1127,204,1331
5b11e82e49af2bcf79fa71bd5b4fedb22ae01389bddb186068b0bf677c029910,972,204,1176
11aba5591767a9816239ffdc66df86c3a623869503fe5602f17e13224a1cd2a4,1128,205,1333
f7f538c4a4e5c72e37a59a3cfb187b9a58ceb5c1731da2276470e6ac04e07fa4,1128,205,1333
000ab02e7745e30d7327765f81f4f86b9daae53735ca98d097f539c0ab875d3e,1527,206,1733
02326fd39585148514e9bff3c4d1635f3a80b5e3bbca65a8ef482f30f988b55f,1589,209,1798
a54e3b70b8c2ceea0f3a9c4010f5a65cd70fb16e15c1616841e97f104b9d1050,1403,209,1612
fed1a9758163733f2e4feccffb9e404cf6d1d514651be030c28c0c8a5eb01cdb,1160,224,1384
c24a07bc5f91148396a9a79531c6001957a39501eafd1b3f4f5f8d43348767cd,1271,284,1555
5bc86ff7eca69c411de0dcae3ee850a82100aa9728fdef7cb223f18d8049e7cc,1202,302,1504
34357fb3eea63a7d431db1107e9980c21e55b1b956c9a14cf40cd774b7dad3a9,1201,303,1504
8471c579c12102db2f636cc9acc2ac90a91a9c0bce5e988d5a3cc2b7eac57017,1128,205,1333
5e5d966826ff20e6429d51c21d5c1ba1f11fc76e3916c880d738a91774ba8351,1179,361,1540
c1c12ed01ef1086ea922b32d53f1fcd8989c37beb0f8860b9c971cc50b252b1f,1238,364,1602
a1ae818f529241d5e38da459d56ab971cdb3530aecb025fa01b4344138eeceb4,1128,205,1333
b7f8cd75f7e2caa0c6f1273abdb2802de1ff6e978dae1d1791dd9aa2482f5b67,1400,210,1610
a5124fcef2de9cc7248d8a980ca5118363a13f5eab1d7c1c90b55b54d0100e52,1128,205,1333
33018a8c5dc120c434ab644f4629df70001c153e355b3ec372fc7d0d860d9980,1738,315,2053
5da7d6c1fd32515a7924f9ee4b44f32998cd0d6ea832b233df9b27f856eee7f3,1310,219,1529
f3c7863977ed87cf971081c0d70d426e2e1799c084559c2f608854fa2b8c11e5,1128,204,1332
b94628669a07fca293919a903a0d38c67fdf977ad1cc33b1b52fff6f9ec5b7f1,1657,314,1971
a661971b26d757ab9fd29de73f16eb21c7dc54d87739caee24c8968b762b9dec,1180,320,1500
e5dfc9c746548fd076696acdceb46e3e9b3e689c2faf33efedce7bedca322c1d,1431,216,1647
9adffe12e3f3d603a1a23daaf42111e7bb9fb618a526fe566c2ef614116b5729,1154,324,1478
bcc61ea16d8bb41fbf7e46ca4ea570c7ff4a911dbf78406063c70c6ef7d6f432,1289,221,1510
